day	genotype	time	mean_rewarded_nosepokes
Day1	WT	4003	13.5
Day1	WT	4004	13.5
Day1	WT	4005	13.5
Day1	WT	4006	13.5
Day1	WT	4007	13.538461538461538
Day1	WT	4008	13.538461538461538
Day1	WT	4009	13.538461538461538
Day1	WT	4010	13.538461538461538
Day1	WT	4011	13.538461538461538
Day1	WT	4012	13.538461538461538
Day1	WT	4013	13.538461538461538
Day1	WT	4014	13.538461538461538
Day1	WT	4015	13.538461538461538
Day1	WT	4016	13.538461538461538
Day1	WT	4017	13.538461538461538
Day1	WT	4018	13.538461538461538
Day1	WT	4019	13.538461538461538
Day1	WT	4020	13.538461538461538
Day1	WT	4021	13.538461538461538
Day1	WT	4022	13.538461538461538
Day1	WT	4023	13.538461538461538
Day1	WT	4024	13.538461538461538
Day1	WT	4025	13.538461538461538
Day1	WT	4026	13.576923076923077
Day1	WT	4027	13.576923076923077
Day1	WT	4028	13.576923076923077
Day1	WT	4029	13.576923076923077
Day1	WT	4030	13.576923076923077
Day1	WT	4031	13.576923076923077
Day1	WT	4032	13.576923076923077
Day1	WT	4033	13.576923076923077
Day1	WT	4034	13.615384615384615
Day1	WT	4035	13.615384615384615
Day1	WT	4036	13.615384615384615
Day1	WT	4037	13.615384615384615
Day1	WT	4038	13.615384615384615
Day1	WT	4039	13.615384615384615
Day1	WT	4040	13.615384615384615
Day1	WT	4041	13.615384615384615
Day1	WT	4042	13.615384615384615
Day1	WT	4043	13.615384615384615
Day1	WT	4044	13.615384615384615
Day1	WT	4045	13.615384615384615
Day1	WT	4046	13.615384615384615
Day1	WT	4047	13.615384615384615
Day1	WT	4048	13.615384615384615
Day1	WT	4049	13.615384615384615
Day1	WT	4050	13.615384615384615
Day1	WT	4051	13.615384615384615
Day1	WT	4052	13.692307692307692
Day1	WT	4053	13.692307692307692
Day1	WT	4054	13.692307692307692
Day1	WT	4055	13.692307692307692
Day1	WT	4056	13.692307692307692
Day1	WT	4057	13.692307692307692
Day1	WT	4058	13.692307692307692
Day1	WT	4059	13.692307692307692
Day1	WT	4060	13.692307692307692
Day1	WT	4061	13.692307692307692
Day1	WT	4062	13.692307692307692
Day1	WT	4063	13.692307692307692
Day1	WT	4064	13.692307692307692
Day1	WT	4065	13.73076923076923
Day1	WT	4066	13.73076923076923
Day1	WT	4067	13.76923076923077
Day1	WT	4068	13.76923076923077
Day1	WT	4069	13.807692307692308
Day1	WT	4070	13.807692307692308
Day1	WT	4071	13.807692307692308
Day1	WT	4072	13.807692307692308
Day1	WT	4073	13.807692307692308
Day1	WT	4074	13.807692307692308
Day1	WT	4075	13.807692307692308
Day1	WT	4076	13.807692307692308
Day1	WT	4077	13.807692307692308
Day1	WT	4078	13.807692307692308
Day1	WT	4079	13.846153846153847
Day1	WT	4080	13.846153846153847
Day1	WT	4081	13.846153846153847
Day1	WT	4082	13.846153846153847
Day1	WT	4083	13.846153846153847
Day1	WT	4084	13.846153846153847
Day1	WT	4085	13.846153846153847
Day1	WT	4086	13.846153846153847
Day1	WT	4087	13.846153846153847
Day1	WT	4088	13.884615384615385
Day1	WT	4089	13.884615384615385
Day1	WT	4090	13.884615384615385
Day1	WT	4091	13.884615384615385
Day1	WT	4092	13.884615384615385
Day1	WT	4093	13.884615384615385
Day1	WT	4094	13.884615384615385
Day1	WT	4095	13.884615384615385
Day1	WT	4096	13.884615384615385
Day1	WT	4097	13.884615384615385
Day1	WT	4098	13.884615384615385
Day1	WT	4099	13.884615384615385
Day1	WT	4100	13.884615384615385
Day1	WT	4101	13.884615384615385
Day1	WT	4102	13.884615384615385
Day1	WT	4103	13.923076923076923
Day1	WT	4104	13.923076923076923
Day1	WT	4105	13.923076923076923
Day1	WT	4106	13.923076923076923
Day1	WT	4107	13.923076923076923
Day1	WT	4108	13.923076923076923
Day1	WT	4109	13.923076923076923
Day1	WT	4110	13.923076923076923
Day1	WT	4111	13.923076923076923
Day1	WT	4112	13.923076923076923
Day1	WT	4113	13.923076923076923
Day1	WT	4114	13.923076923076923
Day1	WT	4115	13.923076923076923
Day1	WT	4116	13.923076923076923
Day1	WT	4117	13.923076923076923
Day1	WT	4118	13.923076923076923
Day1	WT	4119	13.923076923076923
Day1	WT	4120	13.923076923076923
Day1	WT	4121	13.923076923076923
Day1	WT	4122	13.923076923076923
Day1	WT	4123	13.923076923076923
Day1	WT	4124	13.923076923076923
Day1	WT	4125	13.923076923076923
Day1	WT	4126	13.923076923076923
Day1	WT	4127	13.923076923076923
Day1	WT	4128	13.923076923076923
Day1	WT	4129	13.923076923076923
Day1	WT	4130	13.923076923076923
Day1	WT	4131	13.923076923076923
Day1	WT	4132	13.961538461538462
Day1	WT	4133	13.961538461538462
Day1	WT	4134	14.0
Day1	WT	4135	14.038461538461538
Day1	WT	4136	14.038461538461538
Day1	WT	4137	14.038461538461538
Day1	WT	4138	14.038461538461538
Day1	WT	4139	14.038461538461538
Day1	WT	4140	14.038461538461538
Day1	WT	4141	14.076923076923077
Day1	WT	4142	14.076923076923077
Day1	WT	4143	14.115384615384615
Day1	WT	4144	14.115384615384615
Day1	WT	4145	14.115384615384615
Day1	WT	4146	14.153846153846153
Day1	WT	4147	14.153846153846153
Day1	WT	4148	14.153846153846153
Day1	WT	4149	14.153846153846153
Day1	WT	4150	14.153846153846153
Day1	WT	4151	14.153846153846153
Day1	WT	4152	14.153846153846153
Day1	WT	4153	14.153846153846153
Day1	WT	4154	14.153846153846153
Day1	WT	4155	14.153846153846153
Day1	WT	4156	14.153846153846153
Day1	WT	4157	14.153846153846153
Day1	WT	4158	14.153846153846153
Day1	WT	4159	14.153846153846153
Day1	WT	4160	14.153846153846153
Day1	WT	4161	14.153846153846153
Day1	WT	4162	14.153846153846153
Day1	WT	4163	14.153846153846153
Day1	WT	4164	14.153846153846153
Day1	WT	4165	14.153846153846153
Day1	WT	4166	14.153846153846153
Day1	WT	4167	14.153846153846153
Day1	WT	4168	14.153846153846153
Day1	WT	4169	14.153846153846153
Day1	WT	4170	14.153846153846153
Day1	WT	4171	14.153846153846153
Day1	WT	4172	14.153846153846153
Day1	WT	4173	14.153846153846153
Day1	WT	4174	14.153846153846153
Day1	WT	4175	14.153846153846153
Day1	WT	4176	14.153846153846153
Day1	WT	4177	14.153846153846153
Day1	WT	4178	14.153846153846153
Day1	WT	4179	14.153846153846153
Day1	WT	4180	14.153846153846153
Day1	WT	4181	14.153846153846153
Day1	WT	4182	14.153846153846153
Day1	WT	4183	14.153846153846153
Day1	WT	4184	14.192307692307692
Day1	WT	4185	14.23076923076923
Day1	WT	4186	14.23076923076923
Day1	WT	4187	14.23076923076923
Day1	WT	4188	14.26923076923077
Day1	WT	4189	14.26923076923077
Day1	WT	4190	14.26923076923077
Day1	WT	4191	14.26923076923077
Day1	WT	4192	14.26923076923077
Day1	WT	4193	14.26923076923077
Day1	WT	4194	14.26923076923077
Day1	WT	4195	14.26923076923077
Day1	WT	4196	14.26923076923077
Day1	WT	4197	14.26923076923077
Day1	WT	4198	14.26923076923077
Day1	WT	4199	14.26923076923077
Day1	WT	4200	14.26923076923077
Day1	WT	4201	14.26923076923077
Day1	WT	4202	14.26923076923077
Day1	WT	4203	14.26923076923077
Day1	WT	4204	14.26923076923077
Day1	WT	4205	14.26923076923077
Day1	WT	4206	14.26923076923077
Day1	WT	4207	14.307692307692308
Day1	WT	4208	14.307692307692308
Day1	WT	4209	14.307692307692308
Day1	WT	4210	14.307692307692308
Day1	WT	4211	14.307692307692308
Day1	WT	4212	14.307692307692308
Day1	WT	4213	14.307692307692308
Day1	WT	4214	14.307692307692308
Day1	WT	4215	14.307692307692308
Day1	WT	4216	14.346153846153847
Day1	WT	4217	14.346153846153847
Day1	WT	4218	14.384615384615385
Day1	WT	4219	14.384615384615385
Day1	WT	4220	14.384615384615385
Day1	WT	4221	14.384615384615385
Day1	WT	4222	14.384615384615385
Day1	WT	4223	14.384615384615385
Day1	WT	4224	14.384615384615385
Day1	WT	4225	14.384615384615385
Day1	WT	4226	14.384615384615385
Day1	WT	4227	14.384615384615385
Day1	WT	4228	14.384615384615385
Day1	WT	4229	14.384615384615385
Day1	WT	4230	14.384615384615385
Day1	WT	4231	14.384615384615385
Day1	WT	4232	14.384615384615385
Day1	WT	4233	14.384615384615385
Day1	WT	4234	14.384615384615385
Day1	WT	4235	14.384615384615385
Day1	WT	4236	14.384615384615385
Day1	WT	4237	14.384615384615385
Day1	WT	4238	14.384615384615385
Day1	WT	4239	14.384615384615385
Day1	WT	4240	14.384615384615385
Day1	WT	4241	14.384615384615385
Day1	WT	4242	14.384615384615385
Day1	WT	4243	14.384615384615385
Day1	WT	4244	14.384615384615385
Day1	WT	4245	14.384615384615385
Day1	WT	4246	14.384615384615385
Day1	WT	4247	14.384615384615385
Day1	WT	4248	14.384615384615385
Day1	WT	4249	14.384615384615385
Day1	WT	4250	14.384615384615385
Day1	WT	4251	14.384615384615385
Day1	WT	4252	14.384615384615385
Day1	WT	4253	14.384615384615385
Day1	WT	4254	14.384615384615385
Day1	WT	4255	14.384615384615385
Day1	WT	4256	14.384615384615385
Day1	WT	4257	14.384615384615385
Day1	WT	4258	14.384615384615385
Day1	WT	4259	14.384615384615385
Day1	WT	4260	14.384615384615385
Day1	WT	4261	14.384615384615385
Day1	WT	4262	14.384615384615385
Day1	WT	4263	14.384615384615385
Day1	WT	4264	14.423076923076923
Day1	WT	4265	14.423076923076923
Day1	WT	4266	14.423076923076923
Day1	WT	4267	14.423076923076923
Day1	WT	4268	14.461538461538462
Day1	WT	4269	14.461538461538462
Day1	WT	4270	14.461538461538462
Day1	WT	4271	14.461538461538462
Day1	WT	4272	14.461538461538462
Day1	WT	4273	14.461538461538462
Day1	WT	4274	14.461538461538462
Day1	WT	4275	14.461538461538462
Day1	WT	4276	14.461538461538462
Day1	WT	4277	14.461538461538462
Day1	WT	4278	14.461538461538462
Day1	WT	4279	14.461538461538462
Day1	WT	4280	14.461538461538462
Day1	WT	4281	14.461538461538462
Day1	WT	4282	14.461538461538462
Day1	WT	4283	14.5
Day1	WT	4284	14.5
Day1	WT	4285	14.5
Day1	WT	4286	14.5
Day1	WT	4287	14.576923076923077
Day1	WT	4288	14.576923076923077
Day1	WT	4289	14.576923076923077
Day1	WT	4290	14.576923076923077
Day1	WT	4291	14.576923076923077
Day1	WT	4292	14.576923076923077
Day1	WT	4293	14.576923076923077
Day1	WT	4294	14.576923076923077
Day1	WT	4295	14.576923076923077
Day1	WT	4296	14.576923076923077
Day1	WT	4297	14.576923076923077
Day1	WT	4298	14.576923076923077
Day1	WT	4299	14.576923076923077
Day1	WT	4300	14.576923076923077
Day1	WT	4301	14.576923076923077
Day1	WT	4302	14.576923076923077
Day1	WT	4303	14.615384615384615
Day1	WT	4304	14.615384615384615
Day1	WT	4305	14.615384615384615
Day1	WT	4306	14.615384615384615
Day1	WT	4307	14.615384615384615
Day1	WT	4308	14.615384615384615
Day1	WT	4309	14.615384615384615
Day1	WT	4310	14.615384615384615
Day1	WT	4311	14.615384615384615
Day1	WT	4312	14.615384615384615
Day1	WT	4313	14.615384615384615
Day1	WT	4314	14.615384615384615
Day1	WT	4315	14.615384615384615
Day1	WT	4316	14.615384615384615
Day1	WT	4317	14.615384615384615
Day1	WT	4318	14.615384615384615
Day1	WT	4319	14.615384615384615
Day1	WT	4320	14.615384615384615
Day1	WT	4321	14.615384615384615
Day1	WT	4322	14.615384615384615
Day1	WT	4323	14.615384615384615
Day1	WT	4324	14.653846153846153
Day1	WT	4325	14.653846153846153
Day1	WT	4326	14.653846153846153
Day1	WT	4327	14.653846153846153
Day1	WT	4328	14.653846153846153
Day1	WT	4329	14.653846153846153
Day1	WT	4330	14.653846153846153
Day1	WT	4331	14.653846153846153
Day1	WT	4332	14.653846153846153
Day1	WT	4333	14.692307692307692
Day1	WT	4334	14.692307692307692
Day1	WT	4335	14.692307692307692
Day1	WT	4336	14.692307692307692
Day1	WT	4337	14.692307692307692
Day1	WT	4338	14.692307692307692
Day1	WT	4339	14.73076923076923
Day1	WT	4340	14.73076923076923
Day1	WT	4341	14.73076923076923
Day1	WT	4342	14.73076923076923
Day1	WT	4343	14.73076923076923
Day1	WT	4344	14.73076923076923
Day1	WT	4345	14.73076923076923
Day1	WT	4346	14.73076923076923
Day1	WT	4347	14.73076923076923
Day1	WT	4348	14.73076923076923
Day1	WT	4349	14.73076923076923
Day1	WT	4350	14.73076923076923
Day1	WT	4351	14.73076923076923
Day1	WT	4352	14.73076923076923
Day1	WT	4353	14.73076923076923
Day1	WT	4354	14.73076923076923
Day1	WT	4355	14.76923076923077
Day1	WT	4356	14.76923076923077
Day1	WT	4357	14.76923076923077
Day1	WT	4358	14.76923076923077
Day1	WT	4359	14.76923076923077
Day1	WT	4360	14.76923076923077
Day1	WT	4361	14.76923076923077
Day1	WT	4362	14.76923076923077
Day1	WT	4363	14.76923076923077
Day1	WT	4364	14.76923076923077
Day1	WT	4365	14.76923076923077
Day1	WT	4366	14.76923076923077
Day1	WT	4367	14.76923076923077
Day1	WT	4368	14.76923076923077
Day1	WT	4369	14.76923076923077
Day1	WT	4370	14.76923076923077
Day1	WT	4371	14.76923076923077
Day1	WT	4372	14.76923076923077
Day1	WT	4373	14.807692307692308
Day1	WT	4374	14.807692307692308
Day1	WT	4375	14.807692307692308
Day1	WT	4376	14.807692307692308
Day1	WT	4377	14.807692307692308
Day1	WT	4378	14.807692307692308
Day1	WT	4379	14.807692307692308
Day1	WT	4380	14.807692307692308
Day1	WT	4381	14.846153846153847
Day1	WT	4382	14.846153846153847
Day1	WT	4383	14.846153846153847
Day1	WT	4384	14.846153846153847
Day1	WT	4385	14.846153846153847
Day1	WT	4386	14.846153846153847
Day1	WT	4387	14.846153846153847
Day1	WT	4388	14.846153846153847
Day1	WT	4389	14.846153846153847
Day1	WT	4390	14.846153846153847
Day1	WT	4391	14.846153846153847
Day1	WT	4392	14.846153846153847
Day1	WT	4393	14.923076923076923
Day1	WT	4394	14.923076923076923
Day1	WT	4395	14.923076923076923
Day1	WT	4396	14.923076923076923
Day1	WT	4397	14.923076923076923
Day1	WT	4398	14.923076923076923
Day1	WT	4399	14.961538461538462
Day1	WT	4400	14.961538461538462
Day1	WT	4401	14.961538461538462
Day1	WT	4402	14.961538461538462
Day1	WT	4403	14.961538461538462
Day1	WT	4404	15.0
Day1	WT	4405	15.0
Day1	WT	4406	15.0
Day1	WT	4407	15.0
Day1	WT	4408	15.0
Day1	WT	4409	15.0
Day1	WT	4410	15.0
Day1	WT	4411	15.0
Day1	WT	4412	15.0
Day1	WT	4413	15.0
Day1	WT	4414	15.0
Day1	WT	4415	15.0
Day1	WT	4416	15.038461538461538
Day1	WT	4417	15.038461538461538
Day1	WT	4418	15.038461538461538
Day1	WT	4419	15.038461538461538
Day1	WT	4420	15.038461538461538
Day1	WT	4421	15.038461538461538
Day1	WT	4422	15.038461538461538
Day1	WT	4423	15.038461538461538
Day1	WT	4424	15.038461538461538
Day1	WT	4425	15.038461538461538
Day1	WT	4426	15.038461538461538
Day1	WT	4427	15.038461538461538
Day1	WT	4428	15.038461538461538
Day1	WT	4429	15.038461538461538
Day1	WT	4430	15.038461538461538
Day1	WT	4431	15.038461538461538
Day1	WT	4432	15.038461538461538
Day1	WT	4433	15.038461538461538
Day1	WT	4434	15.038461538461538
Day1	WT	4435	15.038461538461538
Day1	WT	4436	15.038461538461538
Day1	WT	4437	15.038461538461538
Day1	WT	4438	15.038461538461538
Day1	WT	4439	15.038461538461538
Day1	WT	4440	15.038461538461538
Day1	WT	4441	15.038461538461538
Day1	WT	4442	15.038461538461538
Day1	WT	4443	15.038461538461538
Day1	WT	4444	15.038461538461538
Day1	WT	4445	15.038461538461538
Day1	WT	4446	15.038461538461538
Day1	WT	4447	15.038461538461538
Day1	WT	4448	15.038461538461538
Day1	WT	4449	15.038461538461538
Day1	WT	4450	15.038461538461538
Day1	WT	4451	15.038461538461538
Day1	WT	4452	15.038461538461538
Day1	WT	4453	15.038461538461538
Day1	WT	4454	15.038461538461538
Day1	WT	4455	15.038461538461538
Day1	WT	4456	15.038461538461538
Day1	WT	4457	15.038461538461538
Day1	WT	4458	15.038461538461538
Day1	WT	4459	15.038461538461538
Day1	WT	4460	15.038461538461538
Day1	WT	4461	15.038461538461538
Day1	WT	4462	15.076923076923077
Day1	WT	4463	15.076923076923077
Day1	WT	4464	15.115384615384615
Day1	WT	4465	15.115384615384615
Day1	WT	4466	15.115384615384615
Day1	WT	4467	15.115384615384615
Day1	WT	4468	15.115384615384615
Day1	WT	4469	15.153846153846153
Day1	WT	4470	15.153846153846153
Day1	WT	4471	15.153846153846153
Day1	WT	4472	15.153846153846153
Day1	WT	4473	15.153846153846153
Day1	WT	4474	15.153846153846153
Day1	WT	4475	15.153846153846153
Day1	WT	4476	15.153846153846153
Day1	WT	4477	15.153846153846153
Day1	WT	4478	15.192307692307692
Day1	WT	4479	15.192307692307692
Day1	WT	4480	15.192307692307692
Day1	WT	4481	15.192307692307692
Day1	WT	4482	15.192307692307692
Day1	WT	4483	15.192307692307692
Day1	WT	4484	15.192307692307692
Day1	WT	4485	15.192307692307692
Day1	WT	4486	15.192307692307692
Day1	WT	4487	15.192307692307692
Day1	WT	4488	15.192307692307692
Day1	WT	4489	15.192307692307692
Day1	WT	4490	15.192307692307692
Day1	WT	4491	15.192307692307692
Day1	WT	4492	15.192307692307692
Day1	WT	4493	15.192307692307692
Day1	WT	4494	15.192307692307692
Day1	WT	4495	15.192307692307692
Day1	WT	4496	15.192307692307692
Day1	WT	4497	15.192307692307692
Day1	WT	4498	15.192307692307692
Day1	WT	4499	15.192307692307692
Day1	WT	4500	15.192307692307692
Day1	WT	4501	15.192307692307692
Day1	WT	4502	15.192307692307692
Day1	WT	4503	15.192307692307692
Day1	WT	4504	15.192307692307692
Day1	WT	4505	15.192307692307692
Day1	WT	4506	15.192307692307692
Day1	WT	4507	15.192307692307692
Day1	WT	4508	15.192307692307692
Day1	WT	4509	15.23076923076923
Day1	WT	4510	15.23076923076923
Day1	WT	4511	15.23076923076923
Day1	WT	4512	15.26923076923077
Day1	WT	4513	15.26923076923077
Day1	WT	4514	15.26923076923077
Day1	WT	4515	15.26923076923077
Day1	WT	4516	15.26923076923077
Day1	WT	4517	15.307692307692308
Day1	WT	4518	15.307692307692308
Day1	WT	4519	15.307692307692308
Day1	WT	4520	15.307692307692308
Day1	WT	4521	15.307692307692308
Day1	WT	4522	15.307692307692308
Day1	WT	4523	15.307692307692308
Day1	WT	4524	15.307692307692308
Day1	WT	4525	15.307692307692308
Day1	WT	4526	15.307692307692308
Day1	WT	4527	15.307692307692308
Day1	WT	4528	15.307692307692308
Day1	WT	4529	15.307692307692308
Day1	WT	4530	15.307692307692308
Day1	WT	4531	15.307692307692308
Day1	WT	4532	15.307692307692308
Day1	WT	4533	15.346153846153847
Day1	WT	4534	15.346153846153847
Day1	WT	4535	15.346153846153847
Day1	WT	4536	15.384615384615385
Day1	WT	4537	15.384615384615385
Day1	WT	4538	15.384615384615385
Day1	WT	4539	15.384615384615385
Day1	WT	4540	15.384615384615385
Day1	WT	4541	15.384615384615385
Day1	WT	4542	15.384615384615385
Day1	WT	4543	15.384615384615385
Day1	WT	4544	15.384615384615385
Day1	WT	4545	15.384615384615385
Day1	WT	4546	15.384615384615385
Day1	WT	4547	15.384615384615385
Day1	WT	4548	15.384615384615385
Day1	WT	4549	15.384615384615385
Day1	WT	4550	15.384615384615385
Day1	WT	4551	15.384615384615385
Day1	WT	4552	15.384615384615385
Day1	WT	4553	15.384615384615385
Day1	WT	4554	15.423076923076923
Day1	WT	4555	15.423076923076923
Day1	WT	4556	15.423076923076923
Day1	WT	4557	15.423076923076923
Day1	WT	4558	15.423076923076923
Day1	WT	4559	15.423076923076923
Day1	WT	4560	15.423076923076923
Day1	WT	4561	15.423076923076923
Day1	WT	4562	15.423076923076923
Day1	WT	4563	15.423076923076923
Day1	WT	4564	15.423076923076923
Day1	WT	4565	15.423076923076923
Day1	WT	4566	15.423076923076923
Day1	WT	4567	15.423076923076923
Day1	WT	4568	15.423076923076923
Day1	WT	4569	15.423076923076923
Day1	WT	4570	15.423076923076923
Day1	WT	4571	15.423076923076923
Day1	WT	4572	15.423076923076923
Day1	WT	4573	15.423076923076923
Day1	WT	4574	15.423076923076923
Day1	WT	4575	15.423076923076923
Day1	WT	4576	15.423076923076923
Day1	WT	4577	15.423076923076923
Day1	WT	4578	15.423076923076923
Day1	WT	4579	15.423076923076923
Day1	WT	4580	15.423076923076923
Day1	WT	4581	15.423076923076923
Day1	WT	4582	15.423076923076923
Day1	WT	4583	15.461538461538462
Day1	WT	4584	15.461538461538462
Day1	WT	4585	15.461538461538462
Day1	WT	4586	15.461538461538462
Day1	WT	4587	15.461538461538462
Day1	WT	4588	15.5
Day1	WT	4589	15.5
Day1	WT	4590	15.5
Day1	WT	4591	15.5
Day1	WT	4592	15.5
Day1	WT	4593	15.5
Day1	WT	4594	15.5
Day1	WT	4595	15.5
Day1	WT	4596	15.5
Day1	WT	4597	15.5
Day1	WT	4598	15.5
Day1	WT	4599	15.5
Day1	WT	4600	15.5
Day1	WT	4601	15.5
Day1	WT	4602	15.5
Day1	WT	4603	15.5
Day1	WT	4604	15.538461538461538
Day1	WT	4605	15.538461538461538
Day1	WT	4606	15.538461538461538
Day1	WT	4607	15.538461538461538
Day1	WT	4608	15.538461538461538
Day1	WT	4609	15.538461538461538
Day1	WT	4610	15.538461538461538
Day1	WT	4611	15.538461538461538
Day1	WT	4612	15.538461538461538
Day1	WT	4613	15.538461538461538
Day1	WT	4614	15.538461538461538
Day1	WT	4615	15.538461538461538
Day1	WT	4616	15.538461538461538
Day1	WT	4617	15.538461538461538
Day1	WT	4618	15.538461538461538
Day1	WT	4619	15.538461538461538
Day1	WT	4620	15.576923076923077
Day1	WT	4621	15.576923076923077
Day1	WT	4622	15.576923076923077
Day1	WT	4623	15.576923076923077
Day1	WT	4624	15.576923076923077
Day1	WT	4625	15.576923076923077
Day1	WT	4626	15.576923076923077
Day1	WT	4627	15.576923076923077
Day1	WT	4628	15.576923076923077
Day1	WT	4629	15.576923076923077
Day1	WT	4630	15.576923076923077
Day1	WT	4631	15.576923076923077
Day1	WT	4632	15.576923076923077
Day1	WT	4633	15.576923076923077
Day1	WT	4634	15.576923076923077
Day1	WT	4635	15.576923076923077
Day1	WT	4636	15.653846153846153
Day1	WT	4637	15.653846153846153
Day1	WT	4638	15.692307692307692
Day1	WT	4639	15.692307692307692
Day1	WT	4640	15.692307692307692
Day1	WT	4641	15.692307692307692
Day1	WT	4642	15.692307692307692
Day1	WT	4643	15.692307692307692
Day1	WT	4644	15.692307692307692
Day1	WT	4645	15.692307692307692
Day1	WT	4646	15.73076923076923
Day1	WT	4647	15.73076923076923
Day1	WT	4648	15.73076923076923
Day1	WT	4649	15.807692307692308
Day1	WT	4650	15.807692307692308
Day1	WT	4651	15.807692307692308
Day1	WT	4652	15.807692307692308
Day1	WT	4653	15.807692307692308
Day1	WT	4654	15.807692307692308
Day1	WT	4655	15.807692307692308
Day1	WT	4656	15.807692307692308
Day1	WT	4657	15.807692307692308
Day1	WT	4658	15.807692307692308
Day1	WT	4659	15.807692307692308
Day1	WT	4660	15.807692307692308
Day1	WT	4661	15.807692307692308
Day1	WT	4662	15.807692307692308
Day1	WT	4663	15.807692307692308
Day1	WT	4664	15.807692307692308
Day1	WT	4665	15.807692307692308
Day1	WT	4666	15.807692307692308
Day1	WT	4667	15.807692307692308
Day1	WT	4668	15.807692307692308
Day1	WT	4669	15.807692307692308
Day1	WT	4670	15.807692307692308
Day1	WT	4671	15.807692307692308
Day1	WT	4672	15.807692307692308
Day1	WT	4673	15.807692307692308
Day1	WT	4674	15.846153846153847
Day1	WT	4675	15.846153846153847
Day1	WT	4676	15.846153846153847
Day1	WT	4677	15.846153846153847
Day1	WT	4678	15.846153846153847
Day1	WT	4679	15.884615384615385
Day1	WT	4680	15.884615384615385
Day1	WT	4681	15.884615384615385
Day1	WT	4682	15.923076923076923
Day1	WT	4683	15.923076923076923
Day1	WT	4684	15.923076923076923
Day1	WT	4685	15.923076923076923
Day1	WT	4686	15.923076923076923
Day1	WT	4687	15.923076923076923
Day1	WT	4688	15.923076923076923
Day1	WT	4689	15.923076923076923
Day1	WT	4690	15.923076923076923
Day1	WT	4691	15.923076923076923
Day1	WT	4692	15.923076923076923
Day1	WT	4693	15.923076923076923
Day1	WT	4694	15.923076923076923
Day1	WT	4695	15.923076923076923
Day1	WT	4696	15.923076923076923
Day1	WT	4697	15.923076923076923
Day1	WT	4698	15.923076923076923
Day1	WT	4699	15.923076923076923
Day1	WT	4700	15.923076923076923
Day1	WT	4701	15.923076923076923
Day1	WT	4702	15.923076923076923
Day1	WT	4703	15.923076923076923
Day1	WT	4704	15.923076923076923
Day1	WT	4705	15.923076923076923
Day1	WT	4706	15.923076923076923
Day1	WT	4707	15.923076923076923
Day1	WT	4708	15.923076923076923
Day1	WT	4709	15.923076923076923
Day1	WT	4710	15.923076923076923
Day1	WT	4711	15.923076923076923
Day1	WT	4712	15.923076923076923
Day1	WT	4713	15.923076923076923
Day1	WT	4714	15.923076923076923
Day1	WT	4715	15.923076923076923
Day1	WT	4716	15.923076923076923
Day1	WT	4717	15.923076923076923
Day1	WT	4718	15.961538461538462
Day1	WT	4719	15.961538461538462
Day1	WT	4720	15.961538461538462
Day1	WT	4721	15.961538461538462
Day1	WT	4722	15.961538461538462
Day1	WT	4723	16.0
Day1	WT	4724	16.0
Day1	WT	4725	16.0
Day1	WT	4726	16.0
Day1	WT	4727	16.0
Day1	WT	4728	16.0
Day1	WT	4729	16.03846153846154
Day1	WT	4730	16.03846153846154
Day1	WT	4731	16.03846153846154
Day1	WT	4732	16.03846153846154
Day1	WT	4733	16.03846153846154
Day1	WT	4734	16.03846153846154
Day1	WT	4735	16.03846153846154
Day1	WT	4736	16.03846153846154
Day1	WT	4737	16.03846153846154
Day1	WT	4738	16.03846153846154
Day1	WT	4739	16.03846153846154
Day1	WT	4740	16.03846153846154
Day1	WT	4741	16.03846153846154
Day1	WT	4742	16.03846153846154
Day1	WT	4743	16.03846153846154
Day1	WT	4744	16.03846153846154
Day1	WT	4745	16.03846153846154
Day1	WT	4746	16.03846153846154
Day1	WT	4747	16.03846153846154
Day1	WT	4748	16.03846153846154
Day1	WT	4749	16.03846153846154
Day1	WT	4750	16.076923076923077
Day1	WT	4751	16.076923076923077
Day1	WT	4752	16.076923076923077
Day1	WT	4753	16.076923076923077
Day1	WT	4754	16.076923076923077
Day1	WT	4755	16.076923076923077
Day1	WT	4756	16.115384615384617
Day1	WT	4757	16.115384615384617
Day1	WT	4758	16.115384615384617
Day1	WT	4759	16.115384615384617
Day1	WT	4760	16.115384615384617
Day1	WT	4761	16.115384615384617
Day1	WT	4762	16.115384615384617
Day1	WT	4763	16.115384615384617
Day1	WT	4764	16.115384615384617
Day1	WT	4765	16.115384615384617
Day1	WT	4766	16.115384615384617
Day1	WT	4767	16.115384615384617
Day1	WT	4768	16.115384615384617
Day1	WT	4769	16.115384615384617
Day1	WT	4770	16.115384615384617
Day1	WT	4771	16.115384615384617
Day1	WT	4772	16.115384615384617
Day1	WT	4773	16.153846153846153
Day1	WT	4774	16.153846153846153
Day1	WT	4775	16.153846153846153
Day1	WT	4776	16.153846153846153
Day1	WT	4777	16.153846153846153
Day1	WT	4778	16.153846153846153
Day1	WT	4779	16.153846153846153
Day1	WT	4780	16.192307692307693
Day1	WT	4781	16.192307692307693
Day1	WT	4782	16.192307692307693
Day1	WT	4783	16.192307692307693
Day1	WT	4784	16.192307692307693
Day1	WT	4785	16.192307692307693
Day1	WT	4786	16.192307692307693
Day1	WT	4787	16.192307692307693
Day1	WT	4788	16.192307692307693
